rec_id,season,year,month,hour,is_holiday,weekday,is_workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_rent_count,temp_c,zona_suhu
12618,Summer,2012,June,22:00,No,Thursday,Yes,Mist + Cloudy,0.64,0.6061,0.65,0.2239,46,196,242,26.240000000000002,Hangat
12619,Summer,2012,June,23:00,No,Thursday,Yes,Mist + Cloudy,0.62,0.6061,0.69,0.1642,36,136,172,25.419999999999998,Hangat
12620,Summer,2012,June,00:00,No,Friday,Yes,Clear,0.6,0.5909,0.73,0.1642,26,68,94,24.599999999999998,Hangat
12621,Summer,2012,June,01:00,No,Friday,Yes,Clear,0.58,0.5455,0.78,0.194,9,42,51,23.779999999999998,Hangat
12622,Summer,2012,June,02:00,No,Friday,Yes,Clear,0.56,0.5303,0.83,0.1045,0,15,15,22.96,Hangat
12623,Summer,2012,June,03:00,No,Friday,Yes,Clear,0.56,0.5303,0.83,0.1642,2,3,5,22.96,Hangat
12624,Summer,2012,June,04:00,No,Friday,Yes,Clear,0.56,0.5303,0.83,0.1642,1,13,14,22.96,Hangat
12625,Summer,2012,June,05:00,No,Friday,Yes,Clear,0.54,0.5152,0.88,0.1045,2,31,33,22.14,Hangat
12626,Summer,2012,June,06:00,No,Friday,Yes,Clear,0.54,0.5152,0.83,0.1343,9,142,151,22.14,Hangat
12627,Summer,2012,June,07:00,No,Friday,Yes,Clear,0.56,0.5303,0.83,0.1642,17,413,430,22.96,Hangat
12628,Summer,2012,June,08:00,No,Friday,Yes,Clear,0.6,0.5909,0.69,0.1642,44,609,653,24.599999999999998,Hangat
12629,Summer,2012,June,09:00,No,Friday,Yes,Clear,0.62,0.6061,0.65,0.1642,58,308,366,25.419999999999998,Hangat
12630,Summer,2012,June,10:00,No,Friday,Yes,Clear,0.64,0.6212,0.57,0.1642,56,160,216,26.240000000000002,Hangat
12631,Summer,2012,June,11:00,No,Friday,Yes,Clear,0.66,0.6212,0.5,0.194,106,180,286,27.060000000000002,Hangat
12632,Summer,2012,June,12:00,No,Friday,Yes,Clear,0.7,0.6364,0.45,0.1642,111,292,403,28.7,Hangat
12633,Summer,2012,June,13:00,No,Friday,Yes,Clear,0.7,0.6364,0.42,0.2537,121,272,393,28.7,Hangat
12634,Summer,2012,June,14:00,No,Friday,Yes,Clear,0.72,0.6515,0.39,0.194,121,255,376,29.52,Hangat
12635,Summer,2012,June,15:00,No,Friday,Yes,Clear,0.72,0.6515,0.39,0.194,107,270,377,29.52,Hangat
12636,Summer,2012,June,16:00,No,Friday,Yes,Clear,0.72,0.6515,0.37,0.194,132,426,558,29.52,Hangat
12637,Summer,2012,June,17:00,No,Friday,Yes,Clear,0.74,0.6515,0.37,0.2836,125,698,823,30.34,Panas
12638,Summer,2012,June,18:00,No,Friday,Yes,Clear,0.72,0.6515,0.39,0.2239,121,572,693,29.52,Hangat
12639,Summer,2012,June,19:00,No,Friday,Yes,Clear,0.7,0.6364,0.42,0.1642,98,369,467,28.7,Hangat
12640,Summer,2012,June,20:00,No,Friday,Yes,Clear,0.68,0.6364,0.44,0.194,89,296,385,27.880000000000003,Hangat
12641,Summer,2012,June,21:00,No,Friday,Yes,Clear,0.66,0.6212,0.5,0.1045,83,250,333,27.060000000000002,Hangat
12642,Summer,2012,June,22:00,No,Friday,Yes,Clear,0.64,0.6212,0.53,0.1343,79,242,321,26.240000000000002,Hangat
12643,Summer,2012,June,23:00,No,Friday,Yes,Clear,0.62,0.6212,0.53,0.2537,46,176,222,25.419999999999998,Hangat
12644,Summer,2012,June,00:00,No,Saturday,No,Clear,0.58,0.5455,0.56,0.1343,25,112,137,23.779999999999998,Hangat
12645,Summer,2012,June,01:00,No,Saturday,No,Clear,0.56,0.5303,0.56,0.0,16,79,95,22.96,Hangat
12646,Summer,2012,June,02:00,No,Saturday,No,Clear,0.58,0.5455,0.53,0.0,12,55,67,23.779999999999998,Hangat
12647,Summer,2012,June,03:00,No,Saturday,No,Clear,0.56,0.5303,0.6,0.0896,8,19,27,22.96,Hangat
12648,Summer,2012,June,04:00,No,Saturday,No,Clear,0.54,0.5152,0.68,0.1343,3,5,8,22.14,Hangat
12649,Summer,2012,June,05:00,No,Saturday,No,Clear,0.54,0.5152,0.68,0.1045,2,21,23,22.14,Hangat
12650,Summer,2012,June,06:00,No,Saturday,No,Clear,0.54,0.5152,0.68,0.194,11,36,47,22.14,Hangat
12651,Summer,2012,June,07:00,No,Saturday,No,Clear,0.54,0.5152,0.68,0.194,10,68,78,22.14,Hangat
12652,Summer,2012,June,08:00,No,Saturday,No,Clear,0.58,0.5455,0.64,0.1642,47,157,204,23.779999999999998,Hangat
12653,Summer,2012,June,09:00,No,Saturday,No,Clear,0.6,0.6061,0.6,0.0896,88,279,367,24.599999999999998,Hangat
12654,Summer,2012,June,10:00,No,Saturday,No,Clear,0.64,0.6212,0.47,0.194,139,296,435,26.240000000000002,Hangat
12655,Summer,2012,June,11:00,No,Saturday,No,Clear,0.66,0.6212,0.39,0.1642,213,353,566,27.060000000000002,Hangat
12656,Summer,2012,June,12:00,No,Saturday,No,Clear,0.68,0.6364,0.41,0.1045,254,349,603,27.880000000000003,Hangat
12657,Summer,2012,June,13:00,No,Saturday,No,Clear,0.72,0.6515,0.34,0.1642,293,324,617,29.52,Hangat
12658,Summer,2012,June,14:00,No,Saturday,No,Clear,0.72,0.6515,0.37,0.2239,264,309,573,29.52,Hangat
12659,Summer,2012,June,15:00,No,Saturday,No,Clear,0.74,0.6515,0.35,0.2537,295,288,583,30.34,Panas
12660,Summer,2012,June,16:00,No,Saturday,No,Mist + Cloudy,0.72,0.6515,0.37,0.1045,238,304,542,29.52,Hangat
12661,Summer,2012,June,17:00,No,Saturday,No,Mist + Cloudy,0.72,0.6515,0.37,0.2537,244,349,593,29.52,Hangat
12662,Summer,2012,June,18:00,No,Saturday,No,Mist + Cloudy,0.72,0.6515,0.37,0.2239,256,315,571,29.52,Hangat
12663,Summer,2012,June,19:00,No,Saturday,No,Mist + Cloudy,0.7,0.6364,0.42,0.194,184,277,461,28.7,Hangat
12664,Summer,2012,June,20:00,No,Saturday,No,Mist + Cloudy,0.66,0.6212,0.47,0.194,123,229,352,27.060000000000002,Hangat
12665,Summer,2012,June,21:00,No,Saturday,No,Mist + Cloudy,0.64,0.6212,0.5,0.2239,98,192,290,26.240000000000002,Hangat
12666,Summer,2012,June,22:00,No,Saturday,No,Clear,0.62,0.6212,0.53,0.2985,91,189,280,25.419999999999998,Hangat
12667,Summer,2012,June,23:00,No,Saturday,No,Clear,0.6,0.6212,0.53,0.2985,49,134,183,24.599999999999998,Hangat
12668,Summer,2012,June,00:00,No,Sunday,No,Clear,0.56,0.5303,0.56,0.1343,31,117,148,22.96,Hangat
12669,Summer,2012,June,01:00,No,Sunday,No,Clear,0.56,0.5303,0.6,0.1642,21,67,88,22.96,Hangat
12670,Summer,2012,June,02:00,No,Sunday,No,Clear,0.56,0.5303,0.56,0.0896,19,55,74,22.96,Hangat
12671,Summer,2012,June,03:00,No,Sunday,No,Clear,0.54,0.5152,0.64,0.1045,6,22,28,22.14,Hangat
12672,Summer,2012,June,04:00,No,Sunday,No,Clear,0.54,0.5152,0.64,0.0896,2,16,18,22.14,Hangat
12673,Summer,2012,June,05:00,No,Sunday,No,Clear,0.54,0.5152,0.68,0.1343,4,13,17,22.14,Hangat
12674,Summer,2012,June,06:00,No,Sunday,No,Clear,0.52,0.5,0.72,0.1045,7,16,23,21.32,Hangat
12675,Summer,2012,June,07:00,No,Sunday,No,Clear,0.52,0.5,0.72,0.0896,18,30,48,21.32,Hangat
12676,Summer,2012,June,08:00,No,Sunday,No,Clear,0.56,0.5303,0.68,0.2537,24,95,119,22.96,Hangat
12677,Summer,2012,June,09:00,No,Sunday,No,Clear,0.56,0.5303,0.68,0.1642,91,183,274,22.96,Hangat
12678,Summer,2012,June,10:00,No,Sunday,No,Clear,0.58,0.5455,0.64,0.0,148,288,436,23.779999999999998,Hangat
12679,Summer,2012,June,11:00,No,Sunday,No,Clear,0.62,0.6212,0.57,0.1045,196,350,546,25.419999999999998,Hangat
12680,Summer,2012,June,12:00,No,Sunday,No,Clear,0.62,0.6212,0.57,0.0,260,355,615,25.419999999999998,Hangat
12681,Summer,2012,June,13:00,No,Sunday,No,Clear,0.64,0.6212,0.53,0.1642,267,347,614,26.240000000000002,Hangat
12682,Summer,2012,June,14:00,No,Sunday,No,Clear,0.64,0.6212,0.53,0.0,255,327,582,26.240000000000002,Hangat
12683,Summer,2012,June,15:00,No,Sunday,No,Clear,0.66,0.6212,0.5,0.2239,203,260,463,27.060000000000002,Hangat
12684,Summer,2012,June,16:00,No,Sunday,No,Clear,0.66,0.6212,0.54,0.2985,240,340,580,27.060000000000002,Hangat
12685,Summer,2012,June,17:00,No,Sunday,No,Clear,0.64,0.6212,0.57,0.2239,232,361,593,26.240000000000002,Hangat
12686,Summer,2012,June,18:00,No,Sunday,No,Clear,0.64,0.6212,0.53,0.194,203,310,513,26.240000000000002,Hangat
12687,Summer,2012,June,19:00,No,Sunday,No,Clear,0.64,0.6212,0.53,0.1642,146,244,390,26.240000000000002,Hangat
12688,Summer,2012,June,20:00,No,Sunday,No,Clear,0.62,0.6212,0.57,0.194,101,201,302,25.419999999999998,Hangat
12689,Summer,2012,June,21:00,No,Sunday,No,Clear,0.62,0.6212,0.57,0.194,76,170,246,25.419999999999998,Hangat
12690,Summer,2012,June,22:00,No,Sunday,No,Clear,0.6,0.6061,0.6,0.194,55,98,153,24.599999999999998,Hangat
12691,Summer,2012,June,23:00,No,Sunday,No,Clear,0.58,0.5455,0.64,0.194,29,79,108,23.779999999999998,Hangat
12692,Summer,2012,June,00:00,No,Monday,Yes,Clear,0.56,0.5303,0.73,0.2537,12,28,40,22.96,Hangat
12693,Summer,2012,June,01:00,No,Monday,Yes,Clear,0.54,0.5152,0.77,0.2239,9,5,14,22.14,Hangat
12694,Summer,2012,June,02:00,No,Monday,Yes,Clear,0.54,0.5152,0.77,0.2239,3,6,9,22.14,Hangat
12695,Summer,2012,June,03:00,No,Monday,Yes,Mist + Cloudy,0.52,0.5,0.83,0.2239,1,3,4,21.32,Hangat
12696,Summer,2012,June,04:00,No,Monday,Yes,Mist + Cloudy,0.54,0.5152,0.77,0.194,0,9,9,22.14,Hangat
12697,Summer,2012,June,05:00,No,Monday,Yes,Light Snow/Rain,0.52,0.5,0.83,0.1343,1,22,23,21.32,Hangat
12698,Summer,2012,June,06:00,No,Monday,Yes,Light Snow/Rain,0.52,0.5,0.88,0.1343,0,37,37,21.32,Hangat
12699,Summer,2012,June,07:00,No,Monday,Yes,Light Snow/Rain,0.52,0.5,0.94,0.2239,10,135,145,21.32,Hangat
12700,Summer,2012,June,08:00,No,Monday,Yes,Mist + Cloudy,0.54,0.5152,0.83,0.194,27,447,474,22.14,Hangat
12701,Summer,2012,June,09:00,No,Monday,Yes,Mist + Cloudy,0.54,0.5152,0.83,0.2239,28,222,250,22.14,Hangat
12702,Summer,2012,June,10:00,No,Monday,Yes,Light Snow/Rain,0.54,0.5152,0.88,0.1045,13,78,91,22.14,Hangat
12703,Summer,2012,June,11:00,No,Monday,Yes,Mist + Cloudy,0.54,0.5152,0.88,0.1642,25,96,121,22.14,Hangat
12704,Summer,2012,June,12:00,No,Monday,Yes,Light Snow/Rain,0.56,0.5303,0.78,0.1343,29,139,168,22.96,Hangat
12705,Summer,2012,June,13:00,No,Monday,Yes,Mist + Cloudy,0.58,0.5455,0.73,0.1343,51,174,225,23.779999999999998,Hangat
12706,Summer,2012,June,14:00,No,Monday,Yes,Mist + Cloudy,0.58,0.5455,0.68,0.194,59,160,219,23.779999999999998,Hangat
12707,Summer,2012,June,15:00,No,Monday,Yes,Mist + Cloudy,0.6,0.5909,0.69,0.194,61,176,237,24.599999999999998,Hangat
12708,Summer,2012,June,16:00,No,Monday,Yes,Mist + Cloudy,0.6,0.5909,0.73,0.194,53,279,332,24.599999999999998,Hangat
12709,Summer,2012,June,17:00,No,Monday,Yes,Mist + Cloudy,0.6,0.5909,0.73,0.194,54,669,723,24.599999999999998,Hangat
12710,Summer,2012,June,18:00,No,Monday,Yes,Mist + Cloudy,0.62,0.6061,0.69,0.1642,47,595,642,25.419999999999998,Hangat
12711,Summer,2012,June,19:00,No,Monday,Yes,Mist + Cloudy,0.62,0.5909,0.73,0.0896,52,411,463,25.419999999999998,Hangat
12712,Summer,2012,June,20:00,No,Monday,Yes,Mist + Cloudy,0.62,0.5909,0.73,0.1343,45,317,362,25.419999999999998,Hangat
12713,Summer,2012,June,21:00,No,Monday,Yes,Mist + Cloudy,0.62,0.5909,0.73,0.1045,35,238,273,25.419999999999998,Hangat
12714,Summer,2012,June,22:00,No,Monday,Yes,Mist + Cloudy,0.62,0.5909,0.73,0.1642,21,143,164,25.419999999999998,Hangat
12715,Summer,2012,June,23:00,No,Monday,Yes,Light Snow/Rain,0.6,0.5758,0.78,0.194,17,57,74,24.599999999999998,Hangat
12716,Summer,2012,June,00:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1642,5,30,35,24.599999999999998,Hangat
12717,Summer,2012,June,01:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1642,1,13,14,24.599999999999998,Hangat
12718,Summer,2012,June,02:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1343,1,14,15,24.599999999999998,Hangat
12719,Summer,2012,June,03:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1045,1,7,8,24.599999999999998,Hangat
12720,Summer,2012,June,04:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1343,1,9,10,24.599999999999998,Hangat
12721,Summer,2012,June,05:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.194,3,34,37,24.599999999999998,Hangat
12722,Summer,2012,June,06:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1045,9,152,161,24.599999999999998,Hangat
12723,Summer,2012,June,07:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1343,18,462,480,24.599999999999998,Hangat
12724,Summer,2012,June,08:00,No,Tuesday,Yes,Mist + Cloudy,0.6,0.5758,0.78,0.1642,40,633,673,24.599999999999998,Hangat
12725,Summer,2012,June,09:00,No,Tuesday,Yes,Clear,0.64,0.6061,0.73,0.0896,40,288,328,26.240000000000002,Hangat
12726,Summer,2012,June,10:00,No,Tuesday,Yes,Clear,0.64,0.6061,0.73,0.0896,44,136,180,26.240000000000002,Hangat
12727,Summer,2012,June,11:00,No,Tuesday,Yes,Clear,0.66,0.6212,0.69,0.1343,56,174,230,27.060000000000002,Hangat
12728,Summer,2012,June,12:00,No,Tuesday,Yes,Clear,0.7,0.6515,0.65,0.0896,70,222,292,28.7,Hangat
12729,Summer,2012,June,13:00,No,Tuesday,Yes,Clear,0.74,0.6818,0.58,0.1343,69,203,272,30.34,Panas
12730,Summer,2012,June,14:00,No,Tuesday,Yes,Clear,0.76,0.7121,0.58,0.1045,61,166,227,31.16,Panas
12731,Summer,2012,June,15:00,No,Tuesday,Yes,Clear,0.78,0.7424,0.59,0.1642,72,187,259,31.98,Panas
12732,Summer,2012,June,16:00,No,Tuesday,Yes,Clear,0.8,0.7576,0.55,0.2239,48,286,334,32.800000000000004,Panas
12733,Summer,2012,June,17:00,No,Tuesday,Yes,Clear,0.8,0.7576,0.55,0.194,86,725,811,32.800000000000004,Panas
12734,Summer,2012,June,18:00,No,Tuesday,Yes,Clear,0.8,0.7576,0.55,0.1642,91,704,795,32.800000000000004,Panas
12735,Summer,2012,June,19:00,No,Tuesday,Yes,Clear,0.8,0.7727,0.59,0.2239,82,432,514,32.800000000000004,Panas
12736,Summer,2012,June,20:00,No,Tuesday,Yes,Clear,0.8,0.7576,0.55,0.2537,59,399,458,32.800000000000004,Panas
12737,Summer,2012,June,21:00,No,Tuesday,Yes,Clear,0.76,0.7121,0.62,0.1642,37,239,276,31.16,Panas
12738,Summer,2012,June,22:00,No,Tuesday,Yes,Clear,0.72,0.697,0.79,0.0896,51,240,291,29.52,Hangat
12739,Summer,2012,June,23:00,No,Tuesday,Yes,Clear,0.72,0.697,0.79,0.1343,23,102,125,29.52,Hangat
12740,Summer,2012,June,00:00,No,Wednesday,Yes,Clear,0.7,0.6667,0.79,0.194,5,48,53,28.7,Hangat
12741,Summer,2012,June,01:00,No,Wednesday,Yes,Clear,0.68,0.6364,0.79,0.194,7,20,27,27.880000000000003,Hangat
12742,Summer,2012,June,02:00,No,Wednesday,Yes,Clear,0.66,0.6061,0.83,0.1642,1,5,6,27.060000000000002,Hangat
12743,Summer,2012,June,03:00,No,Wednesday,Yes,Clear,0.66,0.6061,0.83,0.1343,2,6,8,27.060000000000002,Hangat
12744,Summer,2012,June,04:00,No,Wednesday,Yes,Clear,0.66,0.6061,0.83,0.0896,1,6,7,27.060000000000002,Hangat
12745,Summer,2012,June,05:00,No,Wednesday,Yes,Clear,0.66,0.6061,0.83,0.0896,2,37,39,27.060000000000002,Hangat
12746,Summer,2012,June,06:00,No,Wednesday,Yes,Mist + Cloudy,0.64,0.5758,0.89,0.0896,9,156,165,26.240000000000002,Hangat
12747,Summer,2012,June,07:00,No,Wednesday,Yes,Mist + Cloudy,0.66,0.5909,0.89,0.0,20,444,464,27.060000000000002,Hangat
12748,Summer,2012,June,08:00,No,Wednesday,Yes,Mist + Cloudy,0.7,0.6667,0.79,0.1045,43,600,643,28.7,Hangat
12749,Summer,2012,June,09:00,No,Wednesday,Yes,Mist + Cloudy,0.72,0.697,0.74,0.0,40,276,316,29.52,Hangat
12750,Summer,2012,June,10:00,No,Wednesday,Yes,Clear,0.82,0.7727,0.52,0.1343,41,126,167,33.62,Panas
12751,Summer,2012,June,11:00,No,Wednesday,Yes,Clear,0.84,0.7879,0.49,0.194,54,134,188,34.44,Panas
12752,Summer,2012,June,12:00,No,Wednesday,Yes,Clear,0.86,0.803,0.47,0.1642,30,150,180,35.26,Panas
12753,Summer,2012,June,13:00,No,Wednesday,Yes,Clear,0.86,0.7879,0.44,0.1045,48,163,211,35.26,Panas
12754,Summer,2012,June,14:00,No,Wednesday,Yes,Clear,0.88,0.803,0.39,0.194,56,134,190,36.08,Panas
12755,Summer,2012,June,15:00,No,Wednesday,Yes,Clear,0.9,0.8182,0.35,0.0,36,143,179,36.9,Panas
12756,Summer,2012,June,16:00,No,Wednesday,Yes,Clear,0.9,0.8182,0.35,0.1045,51,284,335,36.9,Panas
12757,Summer,2012,June,17:00,No,Wednesday,Yes,Clear,0.9,0.8182,0.37,0.0,80,611,691,36.9,Panas
12758,Summer,2012,June,18:00,No,Wednesday,Yes,Clear,0.9,0.8182,0.37,0.0,81,591,672,36.9,Panas
12759,Summer,2012,June,19:00,No,Wednesday,Yes,Clear,0.88,0.7879,0.37,0.2537,90,449,539,36.08,Panas
12760,Summer,2012,June,20:00,No,Wednesday,Yes,Clear,0.86,0.7727,0.39,0.2239,81,326,407,35.26,Panas
12761,Summer,2012,June,21:00,No,Wednesday,Yes,Clear,0.84,0.7576,0.44,0.0896,42,302,344,34.44,Panas
12762,Summer,2012,June,22:00,No,Wednesday,Yes,Clear,0.82,0.7576,0.46,0.1045,31,226,257,33.62,Panas
12763,Summer,2012,June,23:00,No,Wednesday,Yes,Clear,0.78,0.7424,0.59,0.1045,21,102,123,31.98,Panas
12764,Fall,2012,June,00:00,No,Thursday,Yes,Clear,0.74,0.697,0.7,0.0896,16,53,69,30.34,Panas
12765,Fall,2012,June,01:00,No,Thursday,Yes,Clear,0.72,0.697,0.79,0.1343,2,16,18,29.52,Hangat
12766,Fall,2012,June,02:00,No,Thursday,Yes,Clear,0.72,0.697,0.79,0.1045,11,7,18,29.52,Hangat
12767,Fall,2012,June,03:00,No,Thursday,Yes,Clear,0.72,0.697,0.74,0.0,3,8,11,29.52,Hangat
12768,Fall,2012,June,04:00,No,Thursday,Yes,Clear,0.7,0.6667,0.84,0.0896,1,11,12,28.7,Hangat
12769,Fall,2012,June,05:00,No,Thursday,Yes,Clear,0.7,0.6667,0.84,0.1045,3,37,40,28.7,Hangat
12770,Fall,2012,June,06:00,No,Thursday,Yes,Mist + Cloudy,0.7,0.6667,0.84,0.0896,3,147,150,28.7,Hangat
12771,Fall,2012,June,07:00,No,Thursday,Yes,Mist + Cloudy,0.7,0.6667,0.84,0.0896,26,437,463,28.7,Hangat
12772,Fall,2012,June,08:00,No,Thursday,Yes,Clear,0.74,0.697,0.7,0.0,27,563,590,30.34,Panas
12773,Fall,2012,June,09:00,No,Thursday,Yes,Clear,0.8,0.7576,0.55,0.194,32,224,256,32.800000000000004,Panas
12774,Fall,2012,June,10:00,No,Thursday,Yes,Clear,0.84,0.7879,0.49,0.1045,36,114,150,34.44,Panas
12775,Fall,2012,June,11:00,No,Thursday,Yes,Clear,0.86,0.7879,0.41,0.1343,40,121,161,35.26,Panas
12776,Fall,2012,June,12:00,No,Thursday,Yes,Clear,0.9,0.8182,0.35,0.194,33,182,215,36.9,Panas
12777,Fall,2012,June,13:00,No,Thursday,Yes,Clear,0.9,0.8182,0.35,0.0,31,141,172,36.9,Panas
12778,Fall,2012,June,14:00,No,Thursday,Yes,Clear,0.88,0.7879,0.37,0.1642,27,149,176,36.08,Panas
12779,Fall,2012,June,15:00,No,Thursday,Yes,Clear,0.92,0.8333,0.33,0.1642,40,154,194,37.72,Panas
12780,Fall,2012,June,16:00,No,Thursday,Yes,Clear,0.9,0.8182,0.35,0.1343,37,283,320,36.9,Panas
12781,Fall,2012,June,17:00,No,Thursday,Yes,Clear,0.88,0.7879,0.37,0.0,80,535,615,36.08,Panas
12782,Fall,2012,June,18:00,No,Thursday,Yes,Clear,0.86,0.7879,0.41,0.194,78,562,640,35.26,Panas
12783,Fall,2012,June,19:00,No,Thursday,Yes,Clear,0.88,0.803,0.39,0.2239,84,415,499,36.08,Panas
12784,Fall,2012,June,20:00,No,Thursday,Yes,Clear,0.86,0.7879,0.44,0.194,79,357,436,35.26,Panas
12785,Fall,2012,June,21:00,No,Thursday,Yes,Clear,0.82,0.7727,0.52,0.194,55,256,311,33.62,Panas
12786,Fall,2012,June,22:00,No,Thursday,Yes,Clear,0.8,0.7879,0.63,0.1642,22,221,243,32.800000000000004,Panas
12787,Fall,2012,June,23:00,No,Thursday,Yes,Clear,0.8,0.7727,0.59,0.0896,12,134,146,32.800000000000004,Panas
12788,Fall,2012,June,00:00,No,Friday,Yes,Mist + Cloudy,0.76,0.7273,0.7,0.1045,16,77,93,31.16,Panas
12789,Fall,2012,June,01:00,No,Friday,Yes,Clear,0.76,0.7424,0.75,0.1642,3,28,31,31.16,Panas
12790,Fall,2012,June,02:00,No,Friday,Yes,Clear,0.74,0.7121,0.79,0.0,0,12,12,30.34,Panas
12791,Fall,2012,June,03:00,No,Friday,Yes,Clear,0.74,0.7121,0.79,0.0,1,6,7,30.34,Panas
12792,Fall,2012,June,04:00,No,Friday,Yes,Mist + Cloudy,0.76,0.7273,0.66,0.0,3,7,10,31.16,Panas
12793,Fall,2012,June,05:00,No,Friday,Yes,Mist + Cloudy,0.74,0.697,0.66,0.0896,3,35,38,30.34,Panas
12794,Fall,2012,June,06:00,No,Friday,Yes,Mist + Cloudy,0.74,0.697,0.66,0.0,4,118,122,30.34,Panas
12795,Fall,2012,June,07:00,No,Friday,Yes,Clear,0.74,0.6818,0.58,0.1642,19,340,359,30.34,Panas
12796,Fall,2012,June,08:00,No,Friday,Yes,Clear,0.76,0.697,0.55,0.1343,49,564,613,31.16,Panas
12797,Fall,2012,June,09:00,No,Friday,Yes,Clear,0.76,0.7121,0.58,0.2239,55,278,333,31.16,Panas
12798,Fall,2012,June,10:00,No,Friday,Yes,Clear,0.8,0.7424,0.52,0.3582,52,133,185,32.800000000000004,Panas
12799,Fall,2012,June,11:00,No,Friday,Yes,Clear,0.8,0.7424,0.49,0.1642,76,160,236,32.800000000000004,Panas
12800,Fall,2012,June,12:00,No,Friday,Yes,Clear,0.84,0.7879,0.49,0.1343,63,191,254,34.44,Panas
12801,Fall,2012,June,13:00,No,Friday,Yes,Clear,0.88,0.803,0.39,0.2239,72,228,300,36.08,Panas
12802,Fall,2012,June,14:00,No,Friday,Yes,Clear,0.88,0.803,0.39,0.2239,65,198,263,36.08,Panas
12803,Fall,2012,June,15:00,No,Friday,Yes,Clear,0.9,0.8182,0.35,0.3582,72,212,284,36.9,Panas
12804,Fall,2012,June,16:00,No,Friday,Yes,Clear,0.9,0.803,0.31,0.2239,67,313,380,36.9,Panas
12805,Fall,2012,June,17:00,No,Friday,Yes,Mist + Cloudy,0.82,0.7273,0.38,0.1642,95,551,646,33.62,Panas
12806,Fall,2012,June,18:00,No,Friday,Yes,Mist + Cloudy,0.8,0.7576,0.55,0.194,62,443,505,32.800000000000004,Panas
12807,Fall,2012,June,19:00,No,Friday,Yes,Mist + Cloudy,0.76,0.697,0.55,0.5224,45,317,362,31.16,Panas
12808,Fall,2012,June,20:00,No,Friday,Yes,Mist + Cloudy,0.76,0.697,0.55,0.5224,31,171,202,31.16,Panas
12809,Fall,2012,June,21:00,No,Friday,Yes,Light Snow/Rain,0.68,0.6364,0.65,0.2836,40,177,217,27.880000000000003,Hangat
12810,Fall,2012,June,22:00,No,Friday,Yes,Clear,0.68,0.6364,0.69,0.1343,42,155,197,27.880000000000003,Hangat
12811,Fall,2012,June,23:00,No,Friday,Yes,Mist + Cloudy,0.66,0.6212,0.74,0.0,29,145,174,27.060000000000002,Hangat
12812,Fall,2012,June,00:00,No,Saturday,No,Clear,0.64,0.5758,0.83,0.0,14,102,116,26.240000000000002,Hangat
12813,Fall,2012,June,01:00,No,Saturday,No,Clear,0.66,0.6061,0.78,0.1343,16,107,123,27.060000000000002,Hangat
12814,Fall,2012,June,02:00,No,Saturday,No,Mist + Cloudy,0.64,0.5758,0.83,0.194,18,75,93,26.240000000000002,Hangat
12815,Fall,2012,June,03:00,No,Saturday,No,Mist + Cloudy,0.64,0.5758,0.83,0.0896,10,32,42,26.240000000000002,Hangat
12816,Fall,2012,June,04:00,No,Saturday,No,Mist + Cloudy,0.64,0.5758,0.83,0.1642,6,13,19,26.240000000000002,Hangat
12817,Fall,2012,June,05:00,No,Saturday,No,Mist + Cloudy,0.64,0.5758,0.83,0.194,1,11,12,26.240000000000002,Hangat
12818,Fall,2012,June,06:00,No,Saturday,No,Clear,0.64,0.5758,0.83,0.0896,10,37,47,26.240000000000002,Hangat
12819,Fall,2012,June,07:00,No,Saturday,No,Clear,0.64,0.5758,0.83,0.1642,19,59,78,26.240000000000002,Hangat
12820,Fall,2012,June,08:00,No,Saturday,No,Clear,0.68,0.6364,0.69,0.2239,34,133,167,27.880000000000003,Hangat
12821,Fall,2012,June,09:00,No,Saturday,No,Clear,0.72,0.6818,0.62,0.194,85,247,332,29.52,Hangat
12822,Fall,2012,June,10:00,No,Saturday,No,Clear,0.74,0.6818,0.55,0.194,177,317,494,30.34,Panas
12823,Fall,2012,June,11:00,No,Saturday,No,Clear,0.76,0.6818,0.48,0.2239,167,349,516,31.16,Panas
12824,Fall,2012,June,12:00,No,Saturday,No,Clear,0.8,0.7273,0.43,0.194,203,399,602,32.800000000000004,Panas
12825,Fall,2012,June,13:00,No,Saturday,No,Clear,0.82,0.7273,0.34,0.194,226,338,564,33.62,Panas
12826,Fall,2012,June,14:00,No,Saturday,No,Clear,0.78,0.6818,0.33,0.2537,238,371,609,31.98,Panas
12827,Fall,2012,June,15:00,No,Saturday,No,Clear,0.84,0.7273,0.3,0.3284,217,266,483,34.44,Panas
12828,Fall,2012,June,16:00,No,Saturday,No,Clear,0.84,0.7121,0.26,0.2985,196,317,513,34.44,Panas
